0,750,5,integrator_leapfrog,0.7197563648223877,1.1340603828430176,True
0,1000,1,integrator_leapfrog,0.39263486862182617,0.3108503818511963,True
0,1000,2,integrator_leapfrog,0.5988738536834717,0.6957333087921143,True
0,1000,3,integrator_leapfrog,0.8202493190765381,1.0688800811767578,True
0,1000,4,integrator_leapfrog,0.9787838459014893,1.563774824142456,True
0,1000,5,integrator_leapfrog,1.2027854919433594,1.8167648315429688,True
0,1250,1,integrator_leapfrog,0.7289655208587646,0.678112268447876,True
0,1250,2,integrator_leapfrog,0.9852197170257568,1.2965447902679443,True
0,1250,3,integrator_leapfrog,1.2145042419433594,1.7939372062683105,True
0,1250,4,integrator_leapfrog,1.4078114032745361,2.320671319961548,True
0,1250,5,integrator_leapfrog,1.905726671218872,3.2634315490722656,True
0,1500,1,integrator_leapfrog,0.9443173408508301,0.7653098106384277,True
0,1500,2,integrator_leapfrog,1.174408197402954,1.5584862232208252,True
0,1500,3,integrator_leapfrog,1.5509023666381836,2.362823724746704,True
0,1500,4,integrator_leapfrog,2.3058133125305176,3.6059272289276123,True
0,1500,5,integrator_leapfrog,2.5894882678985596,4.1249353885650635,True
0,1750,1,integrator_leapfrog,1.2851769924163818,1.1725308895111084,True
0,1750,2,integrator_leapfrog,1.7263727188110352,2.151435136795044,True
0,1750,3,integrator_leapfrog,2.194014310836792,3.4566469192504883,True
0,1750,4,integrator_leapfrog,2.83888578414917,4.646773815155029,True
0,1750,5,integrator_leapfrog,3.464606523513794,6.015851736068726,True
0,2000,1,integrator_leapfrog,1.7176823616027832,1.4193532466888428,True
0,2000,2,integrator_leapfrog,2.0207676887512207,3.0916483402252197,True
0,2000,3,integrator_leapfrog,2.540148973464966,4.470222473144531,True
0,2000,4,integrator_leapfrog,3.2284228801727295,6.233299970626831,True
0,2000,5,integrator_leapfrog,3.9748380184173584,7.444363117218018,True
0,250,1,integrator_leapfrog,0.06618428230285645,0.03253769874572754,True
0,250,2,integrator_leapfrog,0.16275262832641602,0.09695219993591309,True
0,250,3,integrator_leapfrog,0.18758726119995117,0.15640974044799805,True
0,250,4,integrator_leapfrog,0.19605636596679688,0.14905595779418945,True
0,250,5,integrator_leapfrog,0.24518513679504395,0.19526028633117676,True
0,500,1,integrator_leapfrog,0.18183326721191406,0.14380455017089844,True
0,500,2,integrator_leapfrog,0.30610108375549316,0.2595999240875244,True
0,500,3,integrator_leapfrog,0.2379779815673828,0.2887880802154541,True
0,500,4,integrator_leapfrog,0.3703312873840332,0.47059059143066406,True
0,500,5,integrator_leapfrog,0.5900726318359375,0.5582728385925293,True
0,750,1,integrator_leapfrog,0.20147705078125,0.20287418365478516,True
0,750,2,integrator_leapfrog,0.4238145351409912,0.5113565921783447,True
0,750,3,integrator_leapfrog,0.5050106048583984,0.6348903179168701,True
0,750,4,integrator_leapfrog,0.6385841369628906,0.9175963401794434,True
0,750,5,integrator_leapfrog,0.8366951942443848,1.1045136451721191,True
0,1000,1,integrator_leapfrog,0.3492000102996826,0.410808801651001,True
0,1000,2,integrator_leapfrog,0.6153335571289062,0.7371864318847656,True
0,1000,3,integrator_leapfrog,0.8229758739471436,1.1103460788726807,True
0,1000,4,integrator_leapfrog,1.0712597370147705,1.4988434314727783,True
0,1000,5,integrator_leapfrog,1.1350343227386475,1.8220195770263672,True
0,1250,1,integrator_leapfrog,0.5990104675292969,0.4994513988494873,True
0,1250,2,integrator_leapfrog,0.855776309967041,1.1522111892700195,True
0,1250,3,integrator_leapfrog,1.243246078491211,1.687960147857666,True
0,1250,4,integrator_leapfrog,1.4647769927978516,2.3369579315185547,True
0,1250,5,integrator_leapfrog,1.7555224895477295,3.2086100578308105,True
0,1500,1,integrator_leapfrog,1.0454280376434326,0.8378922939300537,True
0,1500,2,integrator_leapfrog,1.3015332221984863,1.525104284286499,True
0,1500,3,integrator_leapfrog,1.4831411838531494,2.485398769378662,True
0,1500,4,integrator_leapfrog,2.3082435131073,3.730557918548584,True
0,1500,5,integrator_leapfrog,2.576737403869629,4.738054275512695,True
0,1750,1,integrator_leapfrog,1.376966953277588,1.2020058631896973,True
0,1750,2,integrator_leapfrog,1.6922168731689453,2.189502477645874,True
0,1750,3,integrator_leapfrog,2.2958569526672363,3.6228601932525635,True
0,1750,4,integrator_leapfrog,2.8657333850860596,4.942779064178467,True
0,1750,5,integrator_leapfrog,3.490629196166992,6.173459529876709,True
0,2000,1,integrator_leapfrog,1.6510248184204102,1.2204959392547607,True
0,2000,2,integrator_leapfrog,2.006281614303589,3.0371851921081543,True
0,2000,3,integrator_leapfrog,2.486495018005371,4.600237131118774,True
0,2000,4,integrator_leapfrog,3.2384352684020996,6.124422311782837,True
0,2000,5,integrator_leapfrog,4.080280542373657,7.500241279602051,True
0,250,1,integrator_leapfrog,0.06116986274719238,0.030654430389404297,True
0,250,2,integrator_leapfrog,0.09787917137145996,0.08294820785522461,True
0,250,3,integrator_leapfrog,0.2742743492126465,0.11895251274108887,True
0,250,4,integrator_leapfrog,0.19806241989135742,0.15947771072387695,True
0,250,5,integrator_leapfrog,0.2757558822631836,0.201521635055542,True
0,500,1,integrator_leapfrog,0.17128562927246094,0.1383218765258789,True
0,500,2,integrator_leapfrog,0.20686745643615723,0.19825196266174316,True
0,500,3,integrator_leapfrog,0.2716355323791504,0.35694384574890137,True
0,500,4,integrator_leapfrog,0.29807543754577637,0.39960336685180664,True
0,500,5,integrator_leapfrog,0.4363596439361572,0.5748920440673828,True
0,750,1,integrator_leapfrog,0.23607468605041504,0.21417999267578125,True
0,750,2,integrator_leapfrog,0.39427757263183594,0.548741340637207,True
0,750,3,integrator_leapfrog,0.5748927593231201,0.708951473236084,True
0,750,4,integrator_leapfrog,0.7114846706390381,1.046618938446045,True
0,750,5,integrator_leapfrog,1.012390375137329,1.2390618324279785,True
0,1000,1,integrator_leapfrog,0.505664587020874,0.40036749839782715,True
0,1000,2,integrator_leapfrog,0.7288901805877686,0.7774744033813477,True
0,1000,3,integrator_leapfrog,0.7760446071624756,1.1228630542755127,True
0,1000,4,integrator_leapfrog,1.2092244625091553,1.598268747329712,True
0,1000,5,integrator_leapfrog,1.1065106391906738,1.8907737731933594,True
0,1250,1,integrator_leapfrog,0.5452032089233398,0.6125631332397461,True
0,1250,2,integrator_leapfrog,0.9138667583465576,1.0502097606658936,True
0,1250,3,integrator_leapfrog,1.1233320236206055,1.6482093334197998,True
0,1250,4,integrator_leapfrog,1.5182507038116455,2.419542074203491,True
0,1250,5,integrator_leapfrog,1.885486125946045,3.3115639686584473,True
0,1500,1,integrator_leapfrog,0.8523452281951904,0.7600476741790771,True
0,1500,2,integrator_leapfrog,1.2176084518432617,1.5192515850067139,True
0,1500,3,integrator_leapfrog,1.6235275268554688,2.5845727920532227,True
0,1500,4,integrator_leapfrog,1.951256513595581,3.502976417541504,True
0,1500,5,integrator_leapfrog,2.6962943077087402,4.7911376953125,True
0,1750,1,integrator_leapfrog,1.4001672267913818,0.9910006523132324,True
0,1750,2,integrator_leapfrog,1.6556367874145508,2.3906662464141846,True
0,1750,3,integrator_leapfrog,2.0477895736694336,3.6865172386169434,True
0,1750,4,integrator_leapfrog,2.5620038509368896,4.727513313293457,True
0,1750,5,integrator_leapfrog,3.5535361766815186,6.158766984939575,True
0,2000,1,integrator_leapfrog,1.670583963394165,1.3933775424957275,True
0,2000,2,integrator_leapfrog,1.953514575958252,3.070920705795288,True
0,2000,3,integrator_leapfrog,2.5095784664154053,4.378115892410278,True
0,2000,4,integrator_leapfrog,3.8732798099517822,6.278979063034058,True
0,2000,5,integrator_leapfrog,3.9669508934020996,7.47073221206665,True
0,250,1,integrator_leapfrog,0.06778788566589355,0.13133478164672852,True
0,250,2,integrator_leapfrog,0.10527729988098145,0.07898283004760742,True
0,250,3,integrator_leapfrog,0.20443415641784668,0.12318301200866699,True
0,250,4,integrator_leapfrog,0.20357966423034668,0.16630101203918457,True
0,250,5,integrator_leapfrog,0.2469944953918457,0.21079754829406738,True
0,500,1,integrator_leapfrog,0.1662437915802002,0.1358342170715332,True
0,500,2,integrator_leapfrog,0.1843428611755371,0.22977852821350098,True
0,500,3,integrator_leapfrog,0.26366376876831055,0.35997891426086426,True
0,500,4,integrator_leapfrog,0.39275527000427246,0.46477556228637695,True
0,500,5,integrator_leapfrog,0.4906024932861328,0.5633666515350342,True
0,750,1,integrator_leapfrog,0.3423922061920166,0.3045182228088379,True
0,750,2,integrator_leapfrog,0.3662679195404053,0.4809703826904297,True
0,750,3,integrator_leapfrog,0.45839405059814453,0.6764757633209229,True
0,750,4,integrator_leapfrog,0.5887961387634277,0.8986849784851074,True
0,750,5,integrator_leapfrog,0.7249124050140381,1.184288740158081,True
0,1000,1,integrator_leapfrog,0.37747907638549805,0.32062816619873047,True
0,1000,2,integrator_leapfrog,0.5614938735961914,0.7602887153625488,True
0,1000,3,integrator_leapfrog,0.9206748008728027,1.1233694553375244,True
0,1000,4,integrator_leapfrog,1.0976991653442383,1.423079013824463,True
0,1000,5,integrator_leapfrog,1.158320665359497,1.8901264667510986,True
0,1250,1,integrator_leapfrog,0.5771851539611816,0.5804653167724609,True
0,1250,2,integrator_leapfrog,0.8612728118896484,1.3586680889129639,True
0,1250,3,integrator_leapfrog,1.177710771560669,1.8425102233886719,True
0,1250,4,integrator_leapfrog,1.3418335914611816,2.3504412174224854,True
0,1250,5,integrator_leapfrog,1.8411378860473633,3.249697208404541,True
0,1500,1,integrator_leapfrog,0.8529915809631348,0.7616465091705322,True
0,1500,2,integrator_leapfrog,1.129617691040039,1.5231313705444336,True
0,1500,3,integrator_leapfrog,1.5239348411560059,2.364534616470337,True
0,1500,4,integrator_leapfrog,2.146406888961792,3.6738998889923096,True
0,1500,5,integrator_leapfrog,2.345337152481079,4.187810897827148,True
0,1750,1,integrator_leapfrog,1.341341495513916,1.1442322731018066,True
0,1750,2,integrator_leapfrog,1.573263168334961,2.1569182872772217,True
0,1750,3,integrator_leapfrog,2.929495334625244,3.900197744369507,True
0,1750,4,integrator_leapfrog,2.6253275871276855,4.953614234924316,True
0,1750,5,integrator_leapfrog,3.1470353603363037,5.579977035522461,True
0,2000,1,integrator_leapfrog,1.7769408226013184,1.518794298171997,True
0,2000,2,integrator_leapfrog,2.074496030807495,2.6904137134552,True
0,2000,3,integrator_leapfrog,2.6252739429473877,4.514679670333862,True
0,2000,4,integrator_leapfrog,3.7024683952331543,5.820358514785767,True
0,2000,5,integrator_leapfrog,3.9140212535858154,7.319530010223389,True
0,250,1,integrator_leapfrog,0.06925034523010254,0.033742666244506836,True
0,250,2,integrator_leapfrog,0.1664586067199707,0.09366917610168457,True
0,250,3,integrator_leapfrog,0.18372893333435059,0.12031006813049316,True
0,250,4,integrator_leapfrog,0.21074628829956055,0.15491843223571777,True
0,250,5,integrator_leapfrog,0.30266332626342773,0.20924854278564453,True
0,500,1,integrator_leapfrog,0.18088698387145996,0.12746906280517578,True
0,500,2,integrator_leapfrog,0.2001972198486328,0.22094988822937012,True
0,500,3,integrator_leapfrog,0.29912567138671875,0.3607661724090576,True
0,500,4,integrator_leapfrog,0.37668347358703613,0.46206021308898926,True
0,500,5,integrator_leapfrog,0.570040225982666,0.6313939094543457,True
0,750,1,integrator_leapfrog,0.2303309440612793,0.20232915878295898,True
0,750,2,integrator_leapfrog,0.3170921802520752,0.4351968765258789,True
0,750,3,integrator_leapfrog,0.5659544467926025,0.6609594821929932,True
0,750,4,integrator_leapfrog,0.6934843063354492,0.8667035102844238,True
0,750,5,integrator_leapfrog,0.7603459358215332,1.1398346424102783,True
0,1000,1,integrator_leapfrog,0.3999006748199463,0.3545825481414795,True
0,1000,2,integrator_leapfrog,0.5874476432800293,0.7532503604888916,True
0,1000,3,integrator_leapfrog,0.7677121162414551,1.1420245170593262,True
0,1000,4,integrator_leapfrog,1.1037514209747314,1.4602630138397217,True
0,1000,5,integrator_leapfrog,1.1254310607910156,1.829704999923706,True
0,1250,1,integrator_leapfrog,0.5878679752349854,0.5119647979736328,True
0,1250,2,integrator_leapfrog,0.8606061935424805,1.0485210418701172,True
0,1250,3,integrator_leapfrog,1.153240442276001,1.7739512920379639,True
0,1250,4,integrator_leapfrog,1.4200963973999023,2.4023120403289795,True
0,1250,5,integrator_leapfrog,1.7890675067901611,3.2855474948883057,True
0,1500,1,integrator_leapfrog,0.8829746246337891,0.7487814426422119,True
0,1500,2,integrator_leapfrog,1.2368278503417969,1.5440552234649658,True
0,1500,3,integrator_leapfrog,1.4468705654144287,2.3516781330108643,True
0,1500,4,integrator_leapfrog,2.2043683528900146,3.16888689994812,True
0,1500,5,integrator_leapfrog,2.253424644470215,4.74116325378418,True
0,1750,1,integrator_leapfrog,1.3386077880859375,1.0011918544769287,True
0,1750,2,integrator_leapfrog,1.651625633239746,2.398926019668579,True
0,1750,3,integrator_leapfrog,2.203829288482666,3.2202746868133545,True
0,1750,4,integrator_leapfrog,2.814460515975952,5.0458502769470215,True
0,1750,5,integrator_leapfrog,3.3393023014068604,5.965676307678223,True
0,2000,1,integrator_leapfrog,1.7119579315185547,1.5855188369750977,True
0,2000,2,integrator_leapfrog,2.018681764602661,2.69783353805542,True
0,2000,3,integrator_leapfrog,2.5989346504211426,4.375591039657593,True
0,2000,4,integrator_leapfrog,3.630528211593628,6.085462331771851,True
0,2000,5,integrator_leapfrog,4.15819239616394,7.677716255187988,True
0,250,1,integrator_leapfrog,0.07090282440185547,0.028192758560180664,True
0,250,2,integrator_leapfrog,0.11050581932067871,0.0874624252319336,True
0,250,3,integrator_leapfrog,0.2883474826812744,0.11707878112792969,True
0,250,4,integrator_leapfrog,0.211683988571167,0.16374850273132324,True
0,250,5,integrator_leapfrog,0.2384333610534668,0.2071075439453125,True
0,500,1,integrator_leapfrog,0.1686697006225586,0.12230300903320312,True
0,500,2,integrator_leapfrog,0.20612215995788574,0.267711877822876,True
0,500,3,integrator_leapfrog,0.3105292320251465,0.3616201877593994,True
0,500,4,integrator_leapfrog,0.3662536144256592,0.47514820098876953,True
0,500,5,integrator_leapfrog,0.42306041717529297,0.5733883380889893,True
0,750,1,integrator_leapfrog,0.24437761306762695,0.2051105499267578,True
0,750,2,integrator_leapfrog,0.3448355197906494,0.43882060050964355,True
0,750,3,integrator_leapfrog,0.5644829273223877,0.6843068599700928,True
0,750,4,integrator_leapfrog,0.6643524169921875,0.8707716464996338,True
0,750,5,integrator_leapfrog,0.7498552799224854,1.0660958290100098,True
0,1000,1,integrator_leapfrog,0.4187748432159424,0.3563084602355957,True
0,1000,2,integrator_leapfrog,0.5933916568756104,0.7031097412109375,True
0,1000,3,integrator_leapfrog,0.8402304649353027,1.097980260848999,True
0,1000,4,integrator_leapfrog,0.9851598739624023,1.559112548828125,True
0,1000,5,integrator_leapfrog,1.1512932777404785,1.9154937267303467,True
0,1250,1,integrator_leapfrog,0.5592343807220459,0.5273890495300293,True
0,1250,2,integrator_leapfrog,1.0284686088562012,1.2410898208618164,True
0,1250,3,integrator_leapfrog,1.0911848545074463,1.6906616687774658,True
0,1250,4,integrator_leapfrog,1.4545605182647705,2.324533224105835,True
0,1250,5,integrator_leapfrog,1.7247869968414307,3.022836208343506,True
0,1500,1,integrator_leapfrog,1.0494818687438965,0.787853479385376,True
0,1500,2,integrator_leapfrog,1.1900112628936768,1.5852344036102295,True
0,1500,3,integrator_leapfrog,1.62998366355896,2.762993812561035,True
0,1500,4,integrator_leapfrog,1.9131293296813965,3.5441555976867676,True
0,1500,5,integrator_leapfrog,2.4859561920166016,4.418754577636719,True
0,1750,1,integrator_leapfrog,1.398916482925415,1.290010690689087,True
0,1750,2,integrator_leapfrog,1.5510475635528564,2.231454849243164,True
0,1750,3,integrator_leapfrog,2.3558976650238037,3.7681164741516113,True
0,1750,4,integrator_leapfrog,3.128476619720459,4.957485914230347,True
0,1750,5,integrator_leapfrog,3.3420541286468506,6.058478116989136,True
0,2000,1,integrator_leapfrog,1.6702516078948975,1.57088041305542,True
0,2000,2,integrator_leapfrog,2.041994571685791,2.7255377769470215,True
0,2000,3,integrator_leapfrog,2.953756093978882,4.611232757568359,True
0,2000,4,integrator_leapfrog,3.3631250858306885,5.772093057632446,True
0,2000,5,integrator_leapfrog,4.3377366065979,7.2860424518585205,True
0,250,1,integrator_leapfrog,0.06415486335754395,0.03411293029785156,True
0,250,2,integrator_leapfrog,0.1105961799621582,0.07651352882385254,True
0,250,3,integrator_leapfrog,0.24937963485717773,0.1584773063659668,True
0,250,4,integrator_leapfrog,0.3202214241027832,0.21337199211120605,True
0,250,5,integrator_leapfrog,0.1788947582244873,0.1902627944946289,True
0,500,1,integrator_leapfrog,0.16524052619934082,0.15656352043151855,True
0,500,2,integrator_leapfrog,0.3018498420715332,0.24888944625854492,True
0,500,3,integrator_leapfrog,0.24306249618530273,0.3032724857330322,True
0,500,4,integrator_leapfrog,0.4152696132659912,0.4014301300048828,True
0,500,5,integrator_leapfrog,0.2954869270324707,0.5851576328277588,True
0,750,1,integrator_leapfrog,0.2508993148803711,0.21283388137817383,True
0,750,2,integrator_leapfrog,0.4126088619232178,0.4718165397644043,True
0,750,3,integrator_leapfrog,0.472581148147583,0.7162942886352539,True
0,750,4,integrator_leapfrog,0.6000692844390869,0.9525330066680908,True
0,750,5,integrator_leapfrog,0.7663276195526123,1.1093204021453857,True
0,1000,1,integrator_leapfrog,0.42774176597595215,0.43250608444213867,True
0,1000,2,integrator_leapfrog,0.5894856452941895,0.7357897758483887,True
0,1000,3,integrator_leapfrog,0.799335241317749,1.0943570137023926,True
0,1000,4,integrator_leapfrog,1.0229854583740234,1.454857587814331,True
0,1000,5,integrator_leapfrog,1.2318265438079834,1.9983022212982178,True
0,1250,1,integrator_leapfrog,0.579831600189209,0.5662362575531006,True
0,1250,2,integrator_leapfrog,0.8025767803192139,1.1823129653930664,True
0,1250,3,integrator_leapfrog,1.170395851135254,1.7554187774658203,True
0,1250,4,integrator_leapfrog,1.38504958152771,2.295109748840332,True
0,1250,5,integrator_leapfrog,1.9776906967163086,3.2305984497070312,True
0,1500,1,integrator_leapfrog,0.9592127799987793,1.013249158859253,True
0,1500,2,integrator_leapfrog,1.1631731986999512,1.570681095123291,True
0,1500,3,integrator_leapfrog,1.474156141281128,2.387557029724121,True
0,1500,4,integrator_leapfrog,2.0268497467041016,3.546158790588379,True
0,1500,5,integrator_leapfrog,2.3834972381591797,4.288132905960083,True
0,1750,1,integrator_leapfrog,1.353883981704712,1.2360820770263672,True
0,1750,2,integrator_leapfrog,1.5116863250732422,2.062901496887207,True
0,1750,3,integrator_leapfrog,1.9623286724090576,3.6001298427581787,True
0,1750,4,integrator_leapfrog,2.5929856300354004,4.897174596786499,True
0,1750,5,integrator_leapfrog,3.2062580585479736,6.222401142120361,True
0,2000,1,integrator_leapfrog,1.7696318626403809,1.3453378677368164,True
0,2000,2,integrator_leapfrog,2.1113638877868652,2.7154958248138428,True
0,2000,3,integrator_leapfrog,2.942854881286621,4.409185171127319,True
0,2000,4,integrator_leapfrog,3.566110610961914,5.863423824310303,True
0,2000,5,integrator_leapfrog,4.245980739593506,7.311899900436401,True
0,250,1,integrator_leapfrog,0.0625009536743164,0.03168344497680664,True
0,250,2,integrator_leapfrog,0.11726188659667969,0.09233283996582031,True
0,250,3,integrator_leapfrog,0.14264535903930664,0.1234431266784668,True
0,250,4,integrator_leapfrog,0.33986377716064453,0.18242669105529785,True
0,250,5,integrator_leapfrog,0.2422657012939453,0.18649959564208984,True
0,500,1,integrator_leapfrog,0.16756105422973633,0.1253492832183838,True
0,500,2,integrator_leapfrog,0.16558456420898438,0.2235727310180664,True
0,500,3,integrator_leapfrog,0.286041259765625,0.338972806930542,True
0,500,4,integrator_leapfrog,0.2941925525665283,0.43447303771972656,True
0,500,5,integrator_leapfrog,0.41452813148498535,0.5764918327331543,True
0,750,1,integrator_leapfrog,0.2632932662963867,0.18971657752990723,True
0,750,2,integrator_leapfrog,0.32675862312316895,0.41710901260375977,True
0,750,3,integrator_leapfrog,0.6012556552886963,0.6406881809234619,True
0,750,4,integrator_leapfrog,0.6595096588134766,0.8207073211669922,True
0,750,5,integrator_leapfrog,0.9060945510864258,1.2234458923339844,True
0,1000,1,integrator_leapfrog,0.3982672691345215,0.3503880500793457,True
0,1000,2,integrator_leapfrog,0.6066782474517822,0.7334239482879639,True
0,1000,3,integrator_leapfrog,0.8047797679901123,1.3155038356781006,True
0,1000,4,integrator_leapfrog,1.0566811561584473,1.7667360305786133,True
0,1000,5,integrator_leapfrog,1.2716469764709473,1.8561148643493652,True
0,1250,1,integrator_leapfrog,0.7416048049926758,0.5719008445739746,True
0,1250,2,integrator_leapfrog,0.9139761924743652,1.1071128845214844,True
0,1250,3,integrator_leapfrog,1.2192261219024658,1.7844469547271729,True
0,1250,4,integrator_leapfrog,1.4910435676574707,2.341331720352173,True
0,1250,5,integrator_leapfrog,1.899322271347046,3.247567892074585,True
0,1500,1,integrator_leapfrog,0.8892769813537598,0.8919622898101807,True
0,1500,2,integrator_leapfrog,1.194105863571167,1.6300909519195557,True
0,1500,3,integrator_leapfrog,1.5894830226898193,2.361345052719116,True
0,1500,4,integrator_leapfrog,2.202566623687744,3.6353304386138916,True
0,1500,5,integrator_leapfrog,2.5078227519989014,4.482886791229248,True
0,1750,1,integrator_leapfrog,1.3969459533691406,1.180525541305542,True
0,1750,2,integrator_leapfrog,1.6859652996063232,2.5119292736053467,True
0,1750,3,integrator_leapfrog,2.053126811981201,3.881334066390991,True
0,1750,4,integrator_leapfrog,2.539776563644409,4.7164881229400635,True
0,1750,5,integrator_leapfrog,3.463153600692749,6.103338003158569,True
0,2000,1,integrator_leapfrog,1.6151056289672852,1.4297633171081543,True
0,2000,2,integrator_leapfrog,2.5256335735321045,3.2059051990509033,True
0,2000,3,integrator_leapfrog,3.0678024291992188,4.551506996154785,True
0,2000,4,integrator_leapfrog,3.627605438232422,6.429705619812012,True
0,2000,5,integrator_leapfrog,4.407104730606079,7.311700105667114,True
0,250,1,integrator_leapfrog,0.08094072341918945,0.057671308517456055,True
0,250,2,integrator_leapfrog,0.13790345191955566,0.09333610534667969,True
0,250,3,integrator_leapfrog,0.13524341583251953,0.15191984176635742,True
0,250,4,integrator_leapfrog,0.17209100723266602,0.15880870819091797,True
0,250,5,integrator_leapfrog,0.23454070091247559,0.23680663108825684,True
0,500,1,integrator_leapfrog,0.16560125350952148,0.12211489677429199,True
0,500,2,integrator_leapfrog,0.2257232666015625,0.23125982284545898,True
0,500,3,integrator_leapfrog,0.27828145027160645,0.3657808303833008,True
0,500,4,integrator_leapfrog,0.3195955753326416,0.4625866413116455,True
0,500,5,integrator_leapfrog,0.36537623405456543,0.5431363582611084,True
0,750,1,integrator_leapfrog,0.2539713382720947,0.20502448081970215,True
0,750,2,integrator_leapfrog,0.34088563919067383,0.44799280166625977,True
0,750,3,integrator_leapfrog,0.43397974967956543,0.6785364151000977,True
0,750,4,integrator_leapfrog,0.6093688011169434,0.9037761688232422,True
0,750,5,integrator_leapfrog,0.8740487098693848,1.2645089626312256,True
0,1000,1,integrator_leapfrog,0.3655514717102051,0.3133072853088379,True
0,1000,2,integrator_leapfrog,0.7355778217315674,0.830059289932251,True
0,1000,3,integrator_leapfrog,0.7842562198638916,1.1053228378295898,True
0,1000,4,integrator_leapfrog,0.9839887619018555,1.541593313217163,True
0,1000,5,integrator_leapfrog,1.2308032512664795,1.868842363357544,True
0,1250,1,integrator_leapfrog,0.7572011947631836,0.7061481475830078,True
0,1250,2,integrator_leapfrog,0.8680148124694824,1.239518165588379,True
0,1250,3,integrator_leapfrog,1.1174581050872803,1.6749238967895508,True
0,1250,4,integrator_leapfrog,1.405776023864746,2.3295741081237793,True
0,1250,5,integrator_leapfrog,1.9151506423950195,3.1023309230804443,True
0,1500,1,integrator_leapfrog,0.7948086261749268,0.7720799446105957,True
0,1500,2,integrator_leapfrog,1.1607952117919922,1.6197519302368164,True
0,1500,3,integrator_leapfrog,1.4676899909973145,2.609245538711548,True
0,1500,4,integrator_leapfrog,2.1465625762939453,3.4225845336914062,True
0,1500,5,integrator_leapfrog,2.7013463973999023,4.481762409210205,True
0,1750,1,integrator_leapfrog,1.3199810981750488,1.1983087062835693,True
0,1750,2,integrator_leapfrog,1.7376916408538818,2.1800055503845215,True
0,1750,3,integrator_leapfrog,1.9215507507324219,3.153322458267212,True
0,1750,4,integrator_leapfrog,3.12091326713562,4.906416654586792,True
0,1750,5,integrator_leapfrog,3.6000661849975586,6.425261974334717,True
0,2000,1,integrator_leapfrog,1.6594469547271729,1.5763962268829346,True
0,2000,2,integrator_leapfrog,2.0504250526428223,2.997689962387085,True
0,2000,3,integrator_leapfrog,2.399834156036377,4.598944664001465,True
0,2000,4,integrator_leapfrog,3.51387619972229,5.956728935241699,True
0,2000,5,integrator_leapfrog,4.479576587677002,7.472038269042969,True
0,250,1,integrator_leapfrog,0.06439733505249023,0.029574155807495117,True
0,250,2,integrator_leapfrog,0.11837267875671387,0.12829208374023438,True
0,250,3,integrator_leapfrog,0.16055774688720703,0.11355757713317871,True
0,250,4,integrator_leapfrog,0.1602177619934082,0.14059233665466309,True
0,250,5,integrator_leapfrog,0.32599568367004395,0.19315433502197266,True
0,500,1,integrator_leapfrog,0.17161130905151367,0.12941813468933105,True
0,500,2,integrator_leapfrog,0.18609929084777832,0.22061824798583984,True
0,500,3,integrator_leapfrog,0.3058130741119385,0.29546332359313965,True
0,500,4,integrator_leapfrog,0.3968832492828369,0.48515892028808594,True
0,500,5,integrator_leapfrog,0.37676429748535156,0.4874589443206787,True
0,750,1,integrator_leapfrog,0.2820577621459961,0.21550655364990234,True
0,750,2,integrator_leapfrog,0.32082104682922363,0.4065365791320801,True
0,750,3,integrator_leapfrog,0.48937010765075684,0.6597344875335693,True
0,750,4,integrator_leapfrog,0.6753530502319336,0.911693811416626,True
0,750,5,integrator_leapfrog,0.8300597667694092,1.270287275314331,True
0,1000,1,integrator_leapfrog,0.387362003326416,0.35437583923339844,True
0,1000,2,integrator_leapfrog,0.5388729572296143,0.7206172943115234,True
0,1000,3,integrator_leapfrog,0.8168525695800781,1.139920711517334,True
0,1000,4,integrator_leapfrog,1.058635950088501,1.6136236190795898,True
0,1000,5,integrator_leapfrog,1.0903420448303223,1.9413173198699951,True
0,1250,1,integrator_leapfrog,0.7191593647003174,0.6535735130310059,True
0,1250,2,integrator_leapfrog,0.8958165645599365,1.182788372039795,True
0,1250,3,integrator_leapfrog,1.2252633571624756,1.732304334640503,True
0,1250,4,integrator_leapfrog,2.026470899581909,2.8064844608306885,True
0,1250,5,integrator_leapfrog,2.0145843029022217,3.5227808952331543,True
0,1500,1,integrator_leapfrog,0.9843723773956299,0.7365779876708984,True
0,1500,2,integrator_leapfrog,1.2597503662109375,1.4998199939727783,True
0,1500,3,integrator_leapfrog,1.5313732624053955,2.5449836254119873,True
0,1500,4,integrator_leapfrog,2.318122625350952,3.704920530319214,True
0,1500,5,integrator_leapfrog,2.6359641551971436,4.433543682098389,True
0,1750,1,integrator_leapfrog,1.288586139678955,1.1952810287475586,True
0,1750,2,integrator_leapfrog,1.5602600574493408,2.1122827529907227,True
0,1750,3,integrator_leapfrog,1.9407200813293457,3.607259750366211,True
0,1750,4,integrator_leapfrog,2.5595664978027344,4.50439453125,True
0,1750,5,integrator_leapfrog,3.4740288257598877,6.193551301956177,True
0,2000,1,integrator_leapfrog,1.532700777053833,1.4005048274993896,True
0,2000,2,integrator_leapfrog,2.319370746612549,2.8778340816497803,True
0,2000,3,integrator_leapfrog,3.0057806968688965,4.685526371002197,True
0,2000,4,integrator_leapfrog,3.888681650161743,6.258608102798462,True
0,2000,5,integrator_leapfrog,4.2710182666778564,7.45126485824585,True
0,250,1,integrator_leapfrog,0.0690007209777832,0.03638577461242676,True
